"","date","output_per_hour","hours","GDPDEF","dyn","dh","pi"
"148",2005-04-01,84.252,93.058,81.158,-0.0854214174948353,0.508501235758008,0.717221257227951
"149",2005-07-01,84.826,93.296,81.898,0.678979175499794,0.255427980509726,0.907669856357618
"150",2005-10-01,84.831,93.9,82.571,0.00589424544994444,0.645315173441663,0.818395875574573
"151",2006-01-01,85.417,94.913,83.156,0.688410218330837,1.07302963212685,0.70598324926916
"152",2006-04-01,85.323,95.129,83.882,-0.110108948690524,0.227318269658738,0.869268755067321
"153",2006-07-01,85.156,95.492,84.468,-0.19591862155206,0.380860911223202,0.696171507845378
"154",2006-10-01,85.708,95.942,84.77,0.646130162498704,0.470136787463993,0.356894220631965
"155",2007-01-01,86.015,95.893,85.576,0.357552951052309,-0.0510855694378698,0.946316338351494
"156",2007-04-01,86.274,96.309,86.171,0.300657842465668,0.432878585651775,0.692882414743501
"157",2007-07-01,87.029,96.055,86.642,0.871311837104471,-0.264082830067824,0.545099230089274
"158",2007-10-01,87.715,95.793,86.993,0.785152593644423,-0.273133066678088,0.404296919525038
"159",2008-01-01,87.137,95.467,87.315,-0.661132964276145,-0.340897538122764,0.369461374440139
"160",2008-04-01,88.159,94.916,87.738,1.16604095891812,-0.578834810288598,0.483283146598801
"161",2008-07-01,88.373,93.872,88.399,0.242449079857554,-1.10601377460071,0.750555650462292
"162",2008-10-01,87.9,91.474,88.613,-0.536668843501165,-2.58773732866073,0.241791634758481
"163",2009-01-01,88.902,89.014,88.543,1.13348347635212,-2.72611181648488,-0.0790263989286721
"164",2009-04-01,90.943,86.833,88.396,2.26982971819067,-2.4806926985697,-0.166158996965926
"165",2009-07-01,92.391,85.747,88.501,1.57966346697354,-1.25856337350463,0.118713163401551
"166",2009-10-01,93.643,85.743,88.781,1.34601083939954,-0.00466499504430118,0.315881175553212
"167",2010-01-01,93.744,86.108,89.036,0.107798310214235,0.424787227133905,0.286811918775776
"168",2010-04-01,94.055,86.762,89.471,0.331205474255114,0.756641545851799,0.487376809949414
"169",2010-07-01,94.663,87.168,89.743,0.644349880362771,0.466855329627336,0.303547946983684
"170",2010-10-01,94.963,87.587,90.264,0.316412570314473,0.47952940162288,0.578867993845034
"171",2011-01-01,94.263,87.739,90.726,-0.73985942007635,0.173391325966232,0.510526552244173
"172",2011-04-01,94.321,88.621,91.326,0.0615110527178331,1.00023514793017,0.659154716699728
"173",2011-07-01,94.147,88.851,91.876,-0.1846467829413,0.25919596191688,0.600431930192347
"174",2011-10-01,94.6,89.687,91.985,0.480008550907396,0.936502156415475,0.118567845023865
"175",2012-01-01,95.077,90.354,92.525,0.502961355942855,0.740945730722853,0.585335799447328
"176",2012-04-01,95.572,90.471,92.907,0.519280051102378,0.129406903168849,0.412011454745276
"177",2012-07-01,95.291,90.992,93.417,-0.294452254263522,0.57422332000181,0.547434870076113
"178",2012-10-01,94.932,91.519,93.885,-0.377452175838933,0.577501043392203,0.49972875243407
"179",2013-01-01,95.397,92.128,94.258,0.488628559164805,0.663231343139969,0.39650743177928
"180",2013-04-01,95.16,92.504,94.461,-0.248744598415129,0.40729723968953,0.215134754100443
"181",2013-07-01,95.837,92.876,94.924,0.708914627217538,0.40133833134588,0.488952052620029
"182",2013-10-01,96.761,93.138,95.426,0.959518883060184,0.281699413224157,0.527450658072315
"183",2014-01-01,95.957,93.496,95.788,-0.834384608099992,0.383639035849459,0.378633816017615
"184",2014-04-01,96.579,94.486,96.33,0.646115182467533,1.05330207456724,0.56423805988608
"185",2014-07-01,97.406,95.241,96.726,0.852648411268753,0.79588459770159,0.410244235238455
"186",2014-10-01,97.075,96.203,96.822,-0.340393477616541,1.00500208630585,0.0992002065353326
"187",2015-01-01,97.637,96.688,96.769,0.577264432234337,0.502875740260045,-0.0547546128943033
"188",2015-04-01,98.117,96.954,97.325,0.490412417643515,0.274733959896256,0.572919843819264
"189",2015-07-01,98.392,97.076,97.583,0.279885582359984,0.125753765992442,0.26474044235032
"190",2015-10-01,97.787,97.782,97.581,-0.616785606993897,0.724633414381692,-0.00204955832021625
"191",2016-01-01,98.205,98.03,97.496,0.426548669099347,0.25330432517281,-0.0871450815619568
"192",2016-04-01,98.267,98.281,98.159,0.0631133210411861,0.255716833775388,0.677726138049994
"193",2016-07-01,98.603,98.761,98.41,0.341342333764239,0.48720673712328,0.255381200919302
"194",2016-10-01,99.271,98.849,98.886,0.675179697849337,0.0890643244948031,0.482524656920447
"195",2017-01-01,99.432,99.195,99.39,0.162050935549818,0.349417656716611,0.508383349981578
"196",2017-04-01,99.485,99.823,99.65,0.0532885588000909,0.631100789248773,0.261254167888936
"197",2017-07-01,100.294,100.05,100.162,0.809899360897415,0.227144334251861,0.512482854474428
"198",2017-10-01,101.031,100.678,100.778,0.732152780055451,0.625724412150941,0.613120264460321
"199",2018-01-01,101.36,101.264,101.419,0.325113557214429,0.58036628816982,0.634037248194375
"200",2018-04-01,101.373,101.761,102.136,0.0128247498116352,0.489595855460223,0.704480818795528
"201",2018-07-01,101.668,102.206,102.577,0.290581909640242,0.436345787365333,0.430847754846297
"202",2018-10-01,101.485,102.53,103.019,-0.180159829781257,0.316505422079505,0.429970117077616
"203",2019-01-01,102.339,102.561,103.328,0.837982766921463,0.0302304832840328,0.299495733857569
"204",2019-04-01,102.968,102.883,103.862,0.612742836827174,0.313467673594392,0.515470034660037
"205",2019-07-01,104.128,103.176,104.192,1.1202651249496,0.284384761130596,0.317225601755489
"206",2019-10-01,105.107,102.934,104.516,0.935796730345029,-0.234826171661506,0.310481879254532
"207",2020-01-01,104.618,101.415,105.032,-0.466325794395672,-1.48669969347246,0.492489589924361
"208",2020-04-01,109.707,87.539,104.614,4.74975546812999,-14.7136600862575,-0.398767974495318
"209",2020-07-01,111.468,94.755,105.572,1.59243785560177,7.92102046705967,0.911579871127532
"210",2020-10-01,110.615,96.82,106.23,-0.768185043143355,2.15589714927749,0.621337019379098
"211",2021-01-01,111.429,97.807,107.583,0.733191301282332,1.01425646100077,1.26560878885664
"212",2021-04-01,111.448,99.599,109.258,0.0170497629150113,1.81559752579519,1.54494151589004
"213",2021-07-01,110.808,101.018,110.938,-0.575914053112569,1.41465944046244,1.52594288624428
"214",2021-10-01,111.599,102.514,112.847,0.711311546078974,1.4700655833253,1.70614322473428
"215",2022-01-01,110.212,103.273,115.126,-1.25063056212174,0.737659270692426,1.99942617992122
"216",2022-04-01,109.296,104.05,117.728,-0.834598572287693,0.749558551533447,2.23496981739775
"217",2022-07-01,109.295,104.723,119.031,-0.000914950752761712,0.644721617442556,1.10070844655183
"218",2022-10-01,110.02,104.973,120.164,0.661151896534662,0.238440521941818,0.947351302194654
"219",2023-01-01,110.215,105.431,121.288,0.177083616098894,0.435353627671731,0.931040636945113
"220",2023-04-01,111.133,105.178,121.92,0.829467863566435,-0.240255755166174,0.519720915905619
"221",2023-07-01,112.424,105.244,122.914,1.15497555544781,0.0627310853088758,0.811983189699106
"222",2023-10-01,113.391,105.22,123.405,0.856458526626813,-0.0228067508970753,0.398670545367619
"223",2024-01-01,113.845,105.143,124.374,0.399585104541611,-0.073206793436853,0.782152595642582
"224",2024-04-01,114.43,105.394,125.167,0.512540821949514,0.238438012241904,0.635569040295003
"225",2024-07-01,115.241,105.587,125.696,0.70623053915746,0.182954914267075,0.421744764356635
"226",2024-10-01,115.725,105.808,126.45,0.419109919613625,0.209087329892466,0.598067982402828
"227",2025-01-01,115.206,106.127,127.577,-0.449485667849991,0.301035922245063,0.887313076389162
"228",2025-04-01,116.143,106.41,128.248,0.810036026520677,0.266306729888299,0.524578550750654
