"","date","output_per_hour","hours","GDPDEF","dyn","dh","pi"
"60",1962-04-01,33.761,48.197,15.832,-0.399072318210969,1.18129686921393,0.164359351748145
"61",1962-07-01,34.323,48.098,15.865,1.6509393244768,-0.205618224996185,0.208221673489417
"62",1962-10-01,34.575,47.803,15.898,0.731519416390558,-0.615219717139626,0.207789011576187
"63",1963-01-01,34.679,48.09,15.967,0.300343888234389,0.598585625530568,0.433077720664343
"64",1963-04-01,34.942,48.398,15.995,0.755522761908711,0.638423526517506,0.175208104391711
"65",1963-07-01,35.799,48.53,16.016,2.42304160033755,0.272367286237873,0.131204917138339
"66",1963-10-01,35.775,48.908,16.146,-0.0670634613114007,0.775881886481855,0.808411839995893
"67",1964-01-01,35.999,49.921,16.197,0.62418348500084,2.05007736298719,0.315369893143602
"68",1964-04-01,36.196,50.141,16.234,0.545745519636398,0.439728077581192,0.228176843472427
"69",1964-07-01,36.569,50.463,16.299,1.02522714803697,0.640135779012763,0.399594789851188
"70",1964-10-01,36.216,50.955,16.373,-0.969987683559914,0.970249580290172,0.452988041985947
"71",1965-01-01,36.735,51.743,16.455,1.42289689385833,1.53462670151088,0.499574573794792
"72",1965-04-01,36.905,52.256,16.531,0.461706414977492,0.986555949228896,0.460802367557189
"73",1965-07-01,37.655,52.386,16.595,2.01187043312996,0.248466326867103,0.386403910106292
"74",1965-10-01,38.308,52.884,16.709,1.7193004106058,0.946145559112477,0.68460512400681
"75",1966-01-01,38.83,53.641,16.816,1.35343920842028,1.42128653957303,0.638331772258915
"76",1966-04-01,38.561,54.166,16.954,-0.695174072754279,0.9739704290054,0.817298005161859
"77",1966-07-01,38.688,54.42,17.118,0.328807141634924,0.467832802146573,0.962674727320412
"78",1966-10-01,38.928,54.285,17.261,0.61843116087843,-0.248378767128488,0.831907994513426
"79",1967-01-01,39.236,54.226,17.333,0.788090666090246,-0.108744746273004,0.416257755462102
"80",1967-04-01,39.38,53.9,17.421,0.366338050891057,-0.603002030613409,0.506417609884924
"81",1967-07-01,39.581,54.081,17.588,0.509113192977573,0.335244477305929,0.954047626054111
"82",1967-10-01,39.695,54.327,17.784,0.287603003632153,0.453841823930468,1.10823253433319
"83",1968-01-01,40.581,54.425,17.981,2.20747415980895,0.180226619329593,1.10164681876053
"84",1968-04-01,40.961,54.945,18.171,0.932041772056769,0.950907777827625,1.0511271817419
"85",1968-07-01,40.977,55.333,18.349,0.0390539193130035,0.70367906750155,0.974816043589666
"86",1968-10-01,40.879,55.677,18.608,-0.239444993214111,0.619765969037456,1.40165186734924
"87",1969-01-01,41.204,56.198,18.8,0.791885526472402,0.931403381351714,1.0265274059595
"88",1969-04-01,40.867,56.718,19.039,-0.82124476138592,0.921045159350786,1.26326371396357
"89",1969-07-01,40.909,56.998,19.307,0.102719633371562,0.492455882836129,1.39782174781402
"90",1969-10-01,40.703,56.836,19.556,-0.504828793549805,-0.284625172383457,1.28144202627194
"91",1970-01-01,40.829,56.614,19.832,0.309081343050144,-0.391362332929468,1.40146500164904
"92",1970-04-01,41.426,55.878,20.108,1.45160897970245,-1.30855616789587,1.38209510974394
"93",1970-07-01,42.076,55.604,20.273,1.55688038436965,-0.491560165272986,0.817220565572807
"94",1970-10-01,41.69,55.183,20.541,-0.921621498432224,-0.760020627910052,1.31329373209788
"95",1971-01-01,42.925,55.438,20.853,2.91931148908335,0.46103443591079,1.50749339794229
"96",1971-04-01,43.047,55.621,21.127,0.283813525083998,0.329554859353554,1.3054020531639
"97",1971-07-01,43.454,55.624,21.342,0.941036527867034,0.00539350083279544,1.01251188762754
"98",1971-10-01,43.077,56.218,21.52,-0.871369533270006,1.06222275202432,0.830577309921043
"99",1972-01-01,43.751,56.853,21.848,1.55252577049105,1.12319989358225,1.51266488778203
"100",1972-04-01,44.613,57.266,21.984,1.95108266893964,0.723809011796206,0.620553186853501
"101",1972-07-01,44.869,57.592,22.194,0.572183675913562,0.56765897962574,0.95070660384331
"102",1972-10-01,45.248,58.197,22.477,0.841133714031539,1.04501378500768,1.26705820843185
"103",1973-01-01,46.272,59.069,22.736,2.23785562621921,1.48724450915587,1.14570071920546
"104",1973-04-01,46.289,59.686,23.086,0.0367325335533408,1.03912349264732,1.52768018379756
"105",1973-07-01,45.855,60.089,23.535,-0.942010786092551,0.672930946814088,1.9262301660385
"106",1973-10-01,45.57,60.39,24.004,-0.623463873511598,0.499673181655869,1.97318082741611
"107",1974-01-01,45.46,60.141,24.457,-0.241678685139401,-0.413172302936182,1.86959903865072
"108",1974-04-01,45.324,60.304,25.035,-0.299612490607748,0.270663123433135,2.33583722681341
"109",1974-07-01,44.859,60.099,25.769,-1.03124562485037,-0.340523405715487,2.88973733176427
"110",1974-10-01,45.259,59.117,26.527,0.887730812674947,-1.64746713641968,2.89908631235205
"111",1975-01-01,45.595,57.287,27.13,0.739651598906299,-3.14448092137587,2.24770444477693
"112",1975-04-01,46.319,56.763,27.533,1.57541826996073,-0.918901687193596,1.47451585771674
"113",1975-07-01,46.885,57.28,28.019,1.21455507863524,0.906681763465667,1.74975662302739
"114",1975-10-01,46.936,58.256,28.488,0.108717675197045,1.68955687806873,1.66000944971949
"115",1976-01-01,47.631,59.214,28.789,1.46988381399256,1.63109089848481,1.05104237626215
"116",1976-04-01,48.069,59.246,29.079,0.91536689303684,0.0540266769852416,1.00228944404823
"117",1976-07-01,48.182,59.483,29.455,0.234802863172989,0.399229025398906,1.28474107950702
"118",1976-10-01,48.32,59.803,29.983,0.286004630097692,0.536526948056615,1.77668794056025
"119",1977-01-01,48.632,60.434,30.465,0.643619681986207,1.04960335491198,1.59479293212046
"120",1977-04-01,48.831,61.58,30.895,0.408360663104945,1.87852820249015,1.40158748124852
"121",1977-07-01,49.343,62.242,31.271,1.04305547695809,1.06928705335987,1.20967919785713
"122",1977-10-01,48.715,62.855,31.947,-1.28089209697473,0.980047333684109,2.13871292098422
"123",1978-01-01,48.743,63.147,32.411,0.0574606512967701,0.463485536302066,1.44195916505869
"124",1978-04-01,49.712,64.986,33.031,1.96847552604194,2.87065203518404,1.89486430995758
"125",1978-07-01,49.743,65.536,33.592,0.0623397536653858,0.842774789533252,1.68414289303729
"126",1978-10-01,50.07,66.329,34.279,0.655227615450782,1.20275973123514,2.02449783936016
"127",1979-01-01,49.615,66.806,34.904,-0.912881897564866,0.716568957893493,1.80685140458148
"128",1979-04-01,49.523,67.019,35.759,-0.185599924165514,0.31832644104437,2.42005498871825
"129",1979-07-01,49.463,67.631,36.541,-0.121229279591617,0.909029653623783,2.16329321356392
"130",1979-10-01,49.405,67.785,37.219,-0.117328168170738,0.227447371639666,1.83844657333845
"131",1980-01-01,49.639,67.622,38.001,0.47251814422471,-0.240755764079381,2.07930915920906
"132",1980-04-01,49.122,66.401,38.905,-1.0469815466807,-1.82212572806106,2.35103018992882
"133",1980-07-01,49.316,66.098,39.774,0.394157238394044,-0.45736273961472,2.20906554184159
"134",1980-10-01,49.817,66.987,40.81,1.01077192342154,1.3360081500192,2.57137169304049
"135",1981-01-01,50.584,67.373,41.885,1.52790295157903,0.574577347345873,2.60006181880583
"136",1981-04-01,49.93,67.425,42.715,-1.30132962437943,0.0771524838341975,1.96223789978096
"137",1981-07-01,50.397,67.387,43.519,0.930962498366883,-0.0563748049229318,1.86474777389316
"138",1981-10-01,49.862,67.093,44.271,-1.06724598907717,-0.437240434843744,1.71322108069085
"139",1982-01-01,49.612,65.964,44.88,-0.502644965233179,-1.69705779616027,1.36624260650184
"140",1982-04-01,49.626,66.268,45.463,0.0282149984740965,0.45979874097668,1.29065471135252
"141",1982-07-01,49.724,65.795,46.108,0.1972823991645,-0.716327847418707,1.40876624108
"142",1982-10-01,50.161,65.182,46.586,0.875011840061957,-0.936049040446552,1.03135960703966
"143",1983-01-01,50.843,65.578,46.938,1.35046209048251,0.605691665104313,0.752751512183591
"144",1983-04-01,51.956,66.343,47.286,2.16547533101239,1.15979802335309,0.738668666856901
"145",1983-07-01,52.08,67.669,47.789,0.2383791355276,1.97899184555697,1.05812188918892
"146",1983-10-01,52.38,68.939,48.151,0.574384117925231,1.8593883078748,0.754641896900043
"147",1984-01-01,52.633,70.258,48.639,0.481846037163702,1.89521251171625,1.00837717755846
"148",1984-04-01,52.926,71.173,49.055,0.555141205348209,1.29393522814762,0.851643937931224
"149",1984-07-01,53.149,71.482,49.491,0.420457843082689,0.433213673913446,0.884871724654301
"150",1984-10-01,53.208,71.947,49.861,0.110947104660797,0.648406708782812,0.744829918963275
"151",1985-01-01,53.378,72.522,50.354,0.318991507615873,0.796022726324441,0.983892585029311
"152",1985-04-01,53.546,73.017,50.678,0.314242150026844,0.680232664377201,0.641383147328689
"153",1985-07-01,54.228,73.222,50.984,1.26562826585959,0.280363151116969,0.60199666368832
"154",1985-10-01,54.445,73.589,51.269,0.399363758088134,0.499963578303575,0.557442300982203
"155",1986-01-01,55.09,73.483,51.524,1.17771936866005,-0.144147109380821,0.496143751202638
"156",1986-04-01,55.522,73.284,51.719,0.78111271198642,-0.271178292054675,0.377750030277024
"157",1986-07-01,55.759,73.655,51.931,0.425949368409384,0.504972523790403,0.409069552590857
"158",1986-10-01,55.639,74.209,52.214,-0.215443807637516,0.749340735147364,0.543474380080422
"159",1987-01-01,55.376,75.133,52.548,-0.473810731921898,1.23744397521177,0.63763794439371
"160",1987-04-01,55.749,75.564,52.912,0.671318606663451,0.572010292411296,0.690311863217552
"161",1987-07-01,55.761,76.09,53.313,0.0215227334702028,0.693687089382511,0.755004763202205
"162",1987-10-01,56.319,76.876,53.738,0.995725571600925,1.02768839837273,0.794018239707039
"163",1988-01-01,56.533,76.947,54.159,0.379258243556091,0.0923138997966255,0.780377835410118
"164",1988-04-01,56.686,78.029,54.686,0.270272821938722,1.39636792926749,0.968357054760416
"165",1988-07-01,56.806,78.239,55.34,0.211468728578268,0.268769199598839,1.18882391885453
"166",1988-10-01,56.869,79.117,55.818,0.110842324961791,1.11595250488303,0.860042365569669
"167",1989-01-01,56.967,79.91,56.4,0.172177561070619,0.99732318787531,1.03727604895365
"168",1989-04-01,57.132,80.219,57.001,0.289222718899218,0.385939315856554,1.05996530362944
"169",1989-07-01,57.398,80.403,57.417,0.464507951252546,0.229109437669095,0.727161518373798
"170",1989-10-01,57.404,80.407,57.826,0.0104527795778075,0.00497481500003616,0.709807480207481
"171",1990-01-01,57.936,80.657,58.45,0.922496571460041,0.310435852545154,1.07331863919571
"172",1990-04-01,58.338,80.31,59.105,0.691472903228973,-0.431144939670958,1.11438352842628
"173",1990-07-01,58.53,79.895,59.611,0.328576124755386,-0.518087360901909,0.852459759755764
"174",1990-10-01,57.921,79.555,60.055,-1.04594301813394,-0.426466623153132,0.74206882065555
"175",1991-01-01,58.1,78.777,60.643,0.308565073607614,-0.982753027329952,0.974340339946345
"176",1991-04-01,59.05,78.278,61.088,1.62188787855051,-0.635448319520293,0.731123513742027
"177",1991-07-01,59.551,78.194,61.566,0.844854562819464,-0.107367462637953,0.779432256478962
"178",1991-10-01,59.836,78.055,61.931,0.477439824064874,-0.177921185630758,0.591109197451622
"179",1992-01-01,61.018,77.597,62.161,1.95614161001894,-0.588493976058135,0.37069313634337
"180",1992-04-01,61.528,77.91,62.535,0.832345314234928,0.402554769471752,0.599860655479301
"181",1992-07-01,62.086,78.033,62.841,0.902816493448633,0.157749979809552,0.488132669086916
"182",1992-10-01,62.449,78.545,63.273,0.582970294389273,0.653989481104134,0.685097117984856
"183",1993-01-01,61.915,79.233,63.628,-0.858774696606979,0.87211697536933,0.559492716452681
"184",1993-04-01,61.553,80.133,64.007,-0.586388436330854,1.12948755449169,0.593882734254869
"185",1993-07-01,61.829,80.604,64.387,0.447391775731454,0.586052182221408,0.591929700045846
"186",1993-10-01,62.068,81.375,64.738,0.385804816016933,0.951982445600574,0.543660583980721
"187",1994-01-01,62.239,81.888,65.048,0.275125468177961,0.628435944864503,0.477710368660755
"188",1994-04-01,62.301,83.209,65.362,0.0995664125934326,1.60030550764221,0.481559093325057
"189",1994-07-01,61.946,84.192,65.737,-0.571443923857728,1.17443898040817,0.572088303900298
"190",1994-10-01,62.602,84.537,66.093,1.05341886871129,0.408940349071507,0.540090822074824
"191",1995-01-01,62.641,84.951,66.452,0.0622789317735517,0.488531133042969,0.541704142569444
"192",1995-04-01,62.936,84.826,66.771,0.469832123171887,-0.14725201009167,0.478897201937567
"193",1995-07-01,62.93,85.801,67.1,-0.00953394880989222,1.14285618595424,0.491518943402802
"194",1995-10-01,63.275,86.018,67.423,0.546730889234492,0.252591524076085,0.480216202015349
"195",1996-01-01,63.663,86.19,67.747,0.611323966583477,0.19975849808942,0.479397233880885
"196",1996-04-01,64.284,86.993,68.028,0.970722058980122,0.927349398809962,0.413920679356838
"197",1996-07-01,64.522,87.716,68.251,0.369548422986377,0.827666722738218,0.327270084221443
"198",1996-10-01,64.587,88.705,68.615,0.100690123061398,1.12119346378226,0.531908374921475
"199",1997-01-01,64.446,89.471,69.025,-0.218548830333631,0.859829291524594,0.595758809462232
"200",1997-04-01,65.399,89.905,69.162,1.46793039824091,0.483900685574312,0.198282103071268
"201",1997-07-01,65.925,90.449,69.464,0.80107644129761,0.603259866463546,0.435705391141283
"202",1997-10-01,66.245,90.874,69.695,0.484225808073635,0.468777571835322,0.331994642350608
"203",1998-01-01,66.858,91.431,69.794,0.92109769728852,0.611065777903708,0.141946700632722
"204",1998-04-01,67.194,91.913,69.959,0.501299053563997,0.525788801839777,0.236130997784745
"205",1998-07-01,68.109,92.041,70.255,1.35254051849865,0.139165248549133,0.422212389227905
"206",1998-10-01,68.625,93.182,70.453,0.754753681609621,1.23204400422301,0.281434077221565
"207",1999-01-01,69.578,93.044,70.682,1.3791525589065,-0.148207044408544,0.324512276845734
"208",1999-04-01,69.832,93.554,70.949,0.364393201428914,0.546631014183063,0.377036547504872
"209",1999-07-01,70.471,94.157,71.2,0.910892024084564,0.642479209226643,0.353150934390456
"210",1999-10-01,71.512,94.549,71.595,1.46639901116572,0.415461685218244,0.553242070803961
"211",2000-01-01,71.22,94.991,72.071,-0.409158993591952,0.4663931636677,0.662650511303564
"212",2000-04-01,72.659,95.245,72.52,2.00035861181913,0.267036892004402,0.621064164764551
"213",2000-07-01,72.59,95.238,72.944,-0.0950092671073932,-0.00734973725018406,0.582963758443533
"214",2000-10-01,73.353,94.876,73.337,1.04562322513688,-0.380824597345963,0.537323296320746
"215",2001-01-01,72.937,94.851,73.822,-0.568734870907317,-0.026353655668121,0.659153372929833
"216",2001-04-01,74.195,93.923,74.266,1.71007076190453,-0.983194164000523,0.599645252045455
"217",2001-07-01,74.613,92.799,74.558,0.561799230422277,-1.20394337759873,0.392410329918391
"218",2001-10-01,75.555,91.734,74.792,1.25461131034106,-1.15427790654943,0.313358140578401
"219",2002-01-01,77.135,90.989,75.027,2.06962655981791,-0.815446471703041,0.313712136284394
"220",2002-04-01,77.259,91.177,75.289,0.160628038215815,0.20640522023303,0.348599304560882
"221",2002-07-01,77.852,90.85,75.65,0.764617453426819,-0.359287744965187,0.478339843689835
"222",2002-10-01,77.749,90.989,76.089,-0.132389914003284,0.152882524732156,0.5786267536255
"223",2003-01-01,78.509,90.53,76.461,0.972757865782281,-0.50573326021528,0.487709914609891
"224",2003-04-01,79.546,90.24,76.73,1.31222027804725,-0.320849973759962,0.351195927285453
"225",2003-07-01,81.297,90.374,77.169,2.17736448253349,0.148382766104671,0.570505579245228
"226",2003-10-01,82.063,90.803,77.639,0.937812945751126,0.473570929823186,0.607205627705198
"227",2004-01-01,81.823,91.202,78.193,-0.29288672804908,0.438450195536433,0.711025121906772
"228",2004-04-01,82.68,91.295,78.824,1.0419357132621,0.101919492430458,0.803738954202782
"229",2004-07-01,83.067,91.811,79.324,0.466977626466036,0.563609456728287,0.632321200340957
"230",2004-10-01,83.428,92.332,79.939,0.433647335616083,0.565866082577227,0.772311279931426
"231",2005-01-01,84.324,92.586,80.578,1.06825375636719,0.274716533537145,0.796181557767728
"232",2005-04-01,84.252,93.058,81.158,-0.0854214174948353,0.508501235758008,0.717221257227951
"233",2005-07-01,84.826,93.296,81.898,0.678979175499794,0.255427980509726,0.907669856357618
"234",2005-10-01,84.831,93.9,82.571,0.00589424544994444,0.645315173441663,0.818395875574573
"235",2006-01-01,85.417,94.913,83.156,0.688410218330837,1.07302963212685,0.70598324926916
"236",2006-04-01,85.323,95.129,83.882,-0.110108948690524,0.227318269658738,0.869268755067321
"237",2006-07-01,85.156,95.492,84.468,-0.19591862155206,0.380860911223202,0.696171507845378
"238",2006-10-01,85.708,95.942,84.77,0.646130162498704,0.470136787463993,0.356894220631965
"239",2007-01-01,86.015,95.893,85.576,0.357552951052309,-0.0510855694378698,0.946316338351494
"240",2007-04-01,86.274,96.309,86.171,0.300657842465668,0.432878585651775,0.692882414743501
"241",2007-07-01,87.029,96.055,86.642,0.871311837104471,-0.264082830067824,0.545099230089274
"242",2007-10-01,87.715,95.793,86.993,0.785152593644423,-0.273133066678088,0.404296919525038
"243",2008-01-01,87.137,95.467,87.315,-0.661132964276145,-0.340897538122764,0.369461374440139
"244",2008-04-01,88.159,94.916,87.738,1.16604095891812,-0.578834810288598,0.483283146598801
"245",2008-07-01,88.373,93.872,88.399,0.242449079857554,-1.10601377460071,0.750555650462292
"246",2008-10-01,87.9,91.474,88.613,-0.536668843501165,-2.58773732866073,0.241791634758481
"247",2009-01-01,88.902,89.014,88.543,1.13348347635212,-2.72611181648488,-0.0790263989286721
"248",2009-04-01,90.943,86.833,88.396,2.26982971819067,-2.4806926985697,-0.166158996965926
"249",2009-07-01,92.391,85.747,88.501,1.57966346697354,-1.25856337350463,0.118713163401551
"250",2009-10-01,93.643,85.743,88.781,1.34601083939954,-0.00466499504430118,0.315881175553212
"251",2010-01-01,93.744,86.108,89.036,0.107798310214235,0.424787227133905,0.286811918775776
"252",2010-04-01,94.055,86.762,89.471,0.331205474255114,0.756641545851799,0.487376809949414
"253",2010-07-01,94.663,87.168,89.743,0.644349880362771,0.466855329627336,0.303547946983684
"254",2010-10-01,94.963,87.587,90.264,0.316412570314473,0.47952940162288,0.578867993845034
"255",2011-01-01,94.263,87.739,90.726,-0.73985942007635,0.173391325966232,0.510526552244173
"256",2011-04-01,94.321,88.621,91.326,0.0615110527178331,1.00023514793017,0.659154716699728
"257",2011-07-01,94.147,88.851,91.876,-0.1846467829413,0.25919596191688,0.600431930192347
"258",2011-10-01,94.6,89.687,91.985,0.480008550907396,0.936502156415475,0.118567845023865
"259",2012-01-01,95.077,90.354,92.525,0.502961355942855,0.740945730722853,0.585335799447328
"260",2012-04-01,95.572,90.471,92.907,0.519280051102378,0.129406903168849,0.412011454745276
"261",2012-07-01,95.291,90.992,93.417,-0.294452254263522,0.57422332000181,0.547434870076113
"262",2012-10-01,94.932,91.519,93.885,-0.377452175838933,0.577501043392203,0.49972875243407
"263",2013-01-01,95.397,92.128,94.258,0.488628559164805,0.663231343139969,0.39650743177928
"264",2013-04-01,95.16,92.504,94.461,-0.248744598415129,0.40729723968953,0.215134754100443
"265",2013-07-01,95.837,92.876,94.924,0.708914627217538,0.40133833134588,0.488952052620029
"266",2013-10-01,96.761,93.138,95.426,0.959518883060184,0.281699413224157,0.527450658072315
"267",2014-01-01,95.957,93.496,95.788,-0.834384608099992,0.383639035849459,0.378633816017615
"268",2014-04-01,96.579,94.486,96.33,0.646115182467533,1.05330207456724,0.56423805988608
"269",2014-07-01,97.406,95.241,96.726,0.852648411268753,0.79588459770159,0.410244235238455
"270",2014-10-01,97.075,96.203,96.822,-0.340393477616541,1.00500208630585,0.0992002065353326
"271",2015-01-01,97.637,96.688,96.769,0.577264432234337,0.502875740260045,-0.0547546128943033
"272",2015-04-01,98.117,96.954,97.325,0.490412417643515,0.274733959896256,0.572919843819264
"273",2015-07-01,98.392,97.076,97.583,0.279885582359984,0.125753765992442,0.26474044235032
"274",2015-10-01,97.787,97.782,97.581,-0.616785606993897,0.724633414381692,-0.00204955832021625
"275",2016-01-01,98.205,98.03,97.496,0.426548669099347,0.25330432517281,-0.0871450815619568
"276",2016-04-01,98.267,98.281,98.159,0.0631133210411861,0.255716833775388,0.677726138049994
"277",2016-07-01,98.603,98.761,98.41,0.341342333764239,0.48720673712328,0.255381200919302
"278",2016-10-01,99.271,98.849,98.886,0.675179697849337,0.0890643244948031,0.482524656920447
"279",2017-01-01,99.432,99.195,99.39,0.162050935549818,0.349417656716611,0.508383349981578
"280",2017-04-01,99.485,99.823,99.65,0.0532885588000909,0.631100789248773,0.261254167888936
"281",2017-07-01,100.294,100.05,100.162,0.809899360897415,0.227144334251861,0.512482854474428
"282",2017-10-01,101.031,100.678,100.778,0.732152780055451,0.625724412150941,0.613120264460321
"283",2018-01-01,101.36,101.264,101.419,0.325113557214429,0.58036628816982,0.634037248194375
"284",2018-04-01,101.373,101.761,102.136,0.0128247498116352,0.489595855460223,0.704480818795528
"285",2018-07-01,101.668,102.206,102.577,0.290581909640242,0.436345787365333,0.430847754846297
"286",2018-10-01,101.485,102.53,103.019,-0.180159829781257,0.316505422079505,0.429970117077616
"287",2019-01-01,102.339,102.561,103.328,0.837982766921463,0.0302304832840328,0.299495733857569
"288",2019-04-01,102.968,102.883,103.862,0.612742836827174,0.313467673594392,0.515470034660037
"289",2019-07-01,104.128,103.176,104.192,1.1202651249496,0.284384761130596,0.317225601755489
"290",2019-10-01,105.107,102.934,104.516,0.935796730345029,-0.234826171661506,0.310481879254532
"291",2020-01-01,104.618,101.415,105.032,-0.466325794395672,-1.48669969347246,0.492489589924361
"292",2020-04-01,109.707,87.539,104.614,4.74975546812999,-14.7136600862575,-0.398767974495318
"293",2020-07-01,111.468,94.755,105.572,1.59243785560177,7.92102046705967,0.911579871127532
"294",2020-10-01,110.615,96.82,106.23,-0.768185043143355,2.15589714927749,0.621337019379098
"295",2021-01-01,111.429,97.807,107.583,0.733191301282332,1.01425646100077,1.26560878885664
"296",2021-04-01,111.448,99.599,109.258,0.0170497629150113,1.81559752579519,1.54494151589004
"297",2021-07-01,110.808,101.018,110.938,-0.575914053112569,1.41465944046244,1.52594288624428
